title,authors,date,tags,link
"Base of Iraqi military base struck, but by whom?","['Euronews', 'AP']",2024-04-20,"['Iran and Israel', ""Iran's attack on Israel"", 'Israel Hamas war']",https://www.euronews.com/2024/04/20/injuries-sustained-as-explosions-reported-at-iraq-military-base
EU Policy. How green are parties' manifestos vying in the European election?,Lottie Limb,2024-04-21,"['Environment', 'EU Policy', 'Energy', 'European elections 2024']",https://www.euronews.com/green/2024/04/20/how-green-are-parties-manifestos-vying-in-the-european-election
Netherlands officially stops drilling at Groningen's giant gas field,['AP'],2024-04-20,"['Netherlands', 'Natural gas', 'Energy', 'Earthquake']",https://www.euronews.com/2024/04/20/netherlands-officially-stops-drilling-at-groningens-giant-gas-field
The best things to do and see in Europe this week,Amber Louise Bryce,2024-04-20,"['Video', 'Contemporary art', 'Photography', 'Venice Biennale', 'Colonialism']",https://www.euronews.com/culture/2024/04/20/the-best-things-to-do-and-see-in-europe-this-week
Activists organise 'Freedom Flotilla' laden with food aid for Gaza,"['Euronews', 'AP']",2024-04-20,"['air defence system', 'NATO', 'Kyiv', 'Ukraine war']",https://www.euronews.com/2024/04/20/activists-organise-freedom-flotilla-with-aid-to-break-gaza-blockade
NATO chief urges allies to give air defence systems to Ukraine,"['Euronews', 'AP']",2024-04-20,"['air defence system', 'NATO', 'Kyiv', 'Ukraine war']",https://www.euronews.com/2024/04/20/nato-chief-urges-allies-to-give-air-defence-systems-to-ukraine
Turkish strikes have polluted rivers in Syria. People are starting to ‘heal’ the land with trees,['Shivan Ibrahim'],2024-04-20,"['Syrian oil', 'Drought', 'war in Syria', 'tree-planting', 'river', 'farming']",https://www.euronews.com/green/2024/04/20/turkish-strikes-have-polluted-rivers-in-syria-people-are-starting-to-heal-the-land-with-tr
Ghosts from the Past: Artist Mónica de Miranda delves into Portugal's colonial history,['Tokunbo Salako'],2024-04-20,"['Civil War', 'Cinema', 'film', 'Journalism', 'Culture Film of the Week', 'United States']",https://www.euronews.com/culture/2024/04/20/ghosts-from-the-past-artist-monica-de-miranda-delves-into-portugals-colonial-history
"Brussels, my love? Can the EU single market ever be 'sexy' for voters?",Méabh Mc Mahon,2024-04-20,"['Entrepreneur', 'China', 'Artificial intelligence']",https://www.euronews.com/my-europe/2024/04/20/brussels-my-love-can-the-eu-single-market-ever-be-sexy-for-voters
Boutique hotels and buzzing souqs: Discover the historic heart of Jeddah,Saskia O'Donoghue,2024-04-21,"['Ramadan', 'Jeddah', 'Saudi Arabia', 'World Heritage Site', 'HOTEL', 'Food']",https://www.euronews.com/travel/2024/04/20/boutique-hotels-and-buzzing-souqs-discover-the-historic-heart-of-jeddah
What we know so far about apparent Israeli attack on Iran,"['Euronews', 'AP']",2024-04-20,"['USA', 'Israel', 'Iran', 'Nuclear war', 'Israel Hamas war', 'Attack']",https://www.euronews.com/2024/04/19/what-we-know-so-far-about-apparent-israeli-attack-on-iran
Man sets himself on fire outside Trump trial courthouse in New York,"['Euronews', 'AP']",2024-04-19,"['Donald Trump', 'New York', 'USA']",https://www.euronews.com/2024/04/19/man-sets-himself-on-fire-outside-trump-trial-courthouse-in-new-york
Russian missiles kill eight as Ukraine claims they shot down bomber,"['Euronews', 'AP']",2024-04-19,"['Russia', 'Ukraine', 'Russia-Ukraine invasion']",https://www.euronews.com/2024/04/19/russian-missiles-kill-8-as-ukraine-claims-to-have-shot-down-strategic-bomber
Heading to Malmö for Eurovision? Here's your essential guide to Sweden’s alternative city,Rebecca Ann Hughes,2024-04-20,"['Sweden', 'Eurovision song contest', 'Malmö', 'Travel guide', 'Europe', 'Food']",https://www.euronews.com/travel/2024/04/19/eurovision-is-arriving-in-swedens-alternative-city-heres-your-essential-guide
State of the Union: Issues feeding anti-democratic anger,Stefan Grobe,2024-04-20,"['European Union', 'Elections', 'Democracy', 'Far-right']",https://www.euronews.com/my-europe/2024/04/19/state-of-the-union-issues-feeding-anti-democratic-anger
Nature has become an official Spotify artist to raise money for conservation,Rosie Frost,2024-04-19,"['money', 'conservation', 'United Nations', 'Spotify', 'nature', 'Music']",https://www.euronews.com/green/2024/04/19/nature-has-become-an-official-spotify-artist-to-raise-money-for-conservation
Euronews Culture's Film of the Week: 'Civil War' - Alex Garland's jaw-droppingly tense thriller,David Mouriquand,2024-04-19,"['Festival', 'Vatican', 'Pope Francis']",https://www.euronews.com/culture/2024/04/19/euronews-cultures-film-of-the-week-civil-war-alex-garlands-jaw-droppingly-tense-thriller
‘We need to eliminate references to it online’: Barcelona bus route taken off maps to deter tourists,Rebecca Ann Hughes,2024-04-19,"['Bus', 'Sustainable tourism', 'overtourism', 'Tourists', 'Barcelona', 'map']",https://www.euronews.com/travel/2024/04/19/we-need-to-eliminate-references-to-it-online-barcelona-bus-route-taken-off-maps-to-deter-t
What's going to be different with the halving of Bitcoin this time?,['Indrabati Lahiri'],2024-04-19,"['money', 'cryptocurrency', 'Bitcoin']",https://www.euronews.com/business/2024/04/19/whats-going-to-be-different-with-the-halving-of-britcoin-this-time
Is air pollution sapping your child’s concentration? New study links NO2 exposure to attention span,['Euronews Green'],2024-04-19,"['Health', 'brain', 'Child Development', 'traffic', 'Air pollution', 'Children']",https://www.euronews.com/green/2024/04/19/is-air-pollution-sapping-your-childs-concentration-new-study-links-no2-exposure-to-attenti
Holy souls on display at 2024 Venice Biennale,"['Angela Skujins', 'AP']",2024-04-19,"['Exhibition', 'Brazil', 'Indigenous peoples', 'Venice Biennale', 'Venice', 'Denmark']",https://www.euronews.com/culture/2024/04/19/holy-souls-on-display-at-2024-venice-biennale
"EU Policy. Meta, TikTok, X invited to stress-test DSA election guidelines",Cynthia Kroet,2024-04-19,"['European Parliament', 'EU Policy', 'online internet platforms', 'European elections 2024']",https://www.euronews.com/next/2024/04/19/meta-tiktok-x-invited-to-stress-test-dsa-election-guidelines
"Foreign, national, indigenous: Venice Biennale 2024 grapples with geographic and personal identities",Rebecca Ann Hughes,2024-04-19,"['France', 'French food', 'food industry', 'Food']",https://www.euronews.com/culture/2024/04/19/foreign-national-indigenous-venice-biennale-2024-grapples-with-geographic-and-personal-ide
Man detained after police operation at Iranian consulate in Paris,"['Euronews', 'AP']",2024-04-19,"['Terrorism threat', 'Middle East', ""Iran's attack on Israel"", 'Security']",https://www.euronews.com/2024/04/19/man-detained-after-police-operation-at-iranian-consulate-in-paris
Meta teases Llama 3 as 'the most intelligent AI assistant that you can freely use',"['Euronews', 'AP']",2024-04-19,"['Facebook', 'Artificial intelligence', 'whatsapp', 'Mark Zuckerberg', 'Instagram', 'Meta']",https://www.euronews.com/next/2024/04/19/meta-teases-llama-3-as-the-most-intelligent-ai-assistant-that-you-can-freely-use
Shipping firms plead for UN help amid escalating Middle East conflict,Robert Hodgson,2024-04-19,"['trade', 'Mediterranean Shipping Company MSC', 'Middle East', ""Iran's attack on Israel"", 'Shipping']",https://www.euronews.com/my-europe/2024/04/19/shipping-firms-plead-for-un-help-amid-escalating-middle-east-conflict
Scholz’s visit to China: Balancing distance and diplomacy,Eleanor Butler,2024-04-19,"['China', 'Germany', 'Trade war']",https://www.euronews.com/business/2024/04/19/scholzs-visit-to-china-balancing-distance-and-diplomacy
EU Policy. Watchdog urges caution on reducing Russian LNG imports to the bloc,Marta Pacheco,2024-04-19,"['LNG', 'Russia', 'EU Policy', 'Natural gas', 'Energy']",https://www.euronews.com/green/2024/04/19/watchdog-urges-caution-on-reducing-russian-lng-imports-to-the-bloc
‘We can’t put a fence around Amsterdam’: Dutch capital bans new hotels to curb mass tourism,Rebecca Ann Hughes,2024-04-19,"['Sustainable hotel', 'Sustainable tourism', 'overtourism', 'Amsterdam', 'HOTEL', 'cruise']",https://www.euronews.com/travel/2024/04/19/we-cant-put-a-fence-around-amsterdam-dutch-capital-bans-new-hotels-to-curb-mass-tourism
Barcelona is banking on a floating desalination plant to fight drought in northeastern Spain,"['Euronews Green', 'APTN']",2024-04-19,"['Drought', 'Emergency', 'Water', 'restriction', 'Weather', 'Catalonia']",https://www.euronews.com/green/2024/04/19/barcelona-is-banking-on-a-floating-desalination-plant-to-fight-drought-in-northeastern-spa
EU sanctions extremist Israeli settlers over violence in the West Bank,Mared Gwyn Jones,2024-04-19,"['European Union', 'EU Foreign Policy', 'Jewish settlement', 'Israel Hamas war']",https://www.euronews.com/my-europe/2024/04/19/eu-sanctions-extremist-israeli-settlers-over-violence-in-the-west-bank
Britain's PM announces plans to crackdown on 'sick note culture',Greta Ruffino,2024-04-19,"['remote working', 'work', 'Mental health']",https://www.euronews.com/business/2024/04/19/britains-pm-announces-plans-to-crackdown-on-sick-note-culture
No nuclear sites damaged after Israel launched retaliatory strikes,"['Euronews', 'AP']",2024-04-19,"['iran missile attack', 'Iran and Israel', ""Iran's attack on Israel""]",https://www.euronews.com/2024/04/19/no-nuclear-sites-damaged-after-israel-launched-retaliatory-strikes
Dozens injured on Capri ferry in Naples,"['Euronews', 'AP']",2024-04-19,"['Naples', 'G7', 'Capri']",https://www.euronews.com/2024/04/19/dozens-injured-on-capri-ferry-in-naples
High noon for French haute gastronomy: France seeks foreign help to inspire its young chefs,Jonny Walfisz,2024-04-19,"['Pop music', 'Music', 'Taylor Swift']",https://www.euronews.com/culture/2024/04/19/high-noon-for-french-haute-gastronomy-france-seeks-foreign-help-to-inspire-its-young-chefs
"'Foreign influence' law pushes Georgia away from EU accession dream, warns Michel",['Jorge Liboreiro'],2024-04-19,"['European Union', 'Russia', 'EU enlargement', 'Charles Michel', 'Georgia']",https://www.euronews.com/my-europe/2024/04/19/foreign-influence-law-pushes-georgia-away-from-eu-accession-dream-warns-michel
Organisers of the Olympic Games unveil strategy on how to use AI in sports,"['Euronews', 'AP']",2024-04-19,"['Artificial intelligence', 'Paris Olympics', 'Summer Olympics', 'Winter Olympics', 'Sport', 'Olympics']",https://www.euronews.com/next/2024/04/19/organisers-of-the-olympic-games-unveil-strategy-on-how-to-use-ai-in-sports
Taylor Swift's 'The Tortured Poets Department': Euronews Culture's verdict,David Mouriquand,2024-04-19,"['Video', 'John Travolta', 'movie industry', 'Cinema', 'film', 'Quentin Tarantino']",https://www.euronews.com/culture/2024/04/19/taylor-swifts-the-tortured-poets-department-euronews-cultures-verdict
Workers' slice of the GDP pie: How do income shares compare across Europe?,Greta Ruffino,2024-04-19,"['wage gap', 'GDP', 'average salary']",https://www.euronews.com/business/2024/04/19/workers-slice-of-the-gdp-pie-how-do-income-shares-compare-across-europe
"Euroviews. Rushed CAP changes are not about farmers, but agro-industry profits at the expense of society",['Natacha Cingotti'],2024-04-19,"['European Union', 'CAP', 'Euroviews', 'European agricultural policy', 'food industry', 'Farmers']",https://www.euronews.com/green/2024/04/19/rushed-cap-changes-are-not-about-farmers-but-agro-industry-profits-at-the-expense-of-socie
Exclusive: Michel hopes apparent Israeli attack on Iran will bring 'end' to escalation,['Mared Gwyn Jones'],2024-04-19,"[""Iran's attack on Israel"", 'Charles Michel', 'European Council', 'Israel Hamas war']",https://www.euronews.com/my-europe/2024/04/19/exclusive-michel-hopes-apparent-israeli-attack-on-iran-will-bring-end-to-escalation
Could oil price surge derail the ECB's plans for a rate cut in June?,['Servet Yanatma'],2024-04-19,"['Middle East', 'Oil prices', 'ECB']",https://www.euronews.com/business/2024/04/19/could-oil-price-surges-derail-the-ecbs-plans-for-a-rate-cut-in-june
Two detained in Poland suspected of Navalny ally attack in Lithuania,"['Euronews', 'AP']",2024-04-19,"['Vladimir Putin', 'Lithuania', 'Russia', 'Alexei Navalny']",https://www.euronews.com/2024/04/19/two-detained-in-poland-suspected-of-navalny-ally-attack-in-lithuania
Car sales in Europe decline: Is the future of electric vehicles at stake?,Greta Ruffino,2024-04-19,"['Car sales', 'sales', 'Electric cars']",https://www.euronews.com/business/2024/04/19/car-sales-in-europe-decline-is-the-future-of-electric-vehicles-at-stake
‘An excess of tourism’: Lake Como to introduce daytripper fee to curb visitor numbers,Rebecca Ann Hughes,2024-04-19,"['overtourism', 'Tourists', 'lake', 'Italy', 'Tax', 'Fees']",https://www.euronews.com/travel/2024/04/19/an-excess-of-tourism-lake-como-to-introduce-daytripper-fee-to-curb-visitor-numbers
Euroviews. The ECHR’s climate decision is a warning to governments the world over,['Sian Sutherland'],2024-04-19,"['Health', 'European Court of Human Rights', 'Climate emergency', 'Euroviews', 'Human Rights']",https://www.euronews.com/green/2024/04/19/the-echrs-climate-decision-is-a-warning-to-governments-the-world-over
Mike Pence: US will continue to support Ukraine,"['Euronews', 'AP']",2024-04-19,"['USA', 'Interview', 'Mike Pence']",https://www.euronews.com/2024/04/19/mike-pence-us-will-continue-to-support-ukraine
"EU Policy. France requests legal opinion on cyber certificate, postponing deal",Cynthia Kroet,2024-04-19,"['Cyber law', 'cloud-computing', 'EU Policy', 'cyber security']",https://www.euronews.com/next/2024/04/19/france-requests-legal-opinion-on-cyber-certificate-postponing-deal
Ukraine claims to shoot down Russian bomber - Moscow denies it,Stefan Grobe,2024-04-19,"['Russia', 'Ukraine', 'Ukraine war', 'Russia-Ukraine invasion']",https://www.euronews.com/2024/04/19/ukraine-claims-to-shoot-down-russian-bomber-though-moscow-denies
Netflix reports strong subscriber gains as earnings beat forecasts,['Tina Teng'],2024-04-19,"['Markets', 'sales', 'Shares', 'Netflix']",https://www.euronews.com/business/2024/04/19/netflix-reports-strong-subscriber-gains-as-earnings-beat-forecasts
What is the sugar scandal hitting Nestlé and what happens now?,Aylin Elci,2024-04-21,"['Nutritional health', 'Obesity', 'sugar', 'Nestlé', 'baby milk']",https://www.euronews.com/health/2024/04/19/what-is-the-sugar-scandal-hitting-nestle-and-what-happens-now
Markets round-up: Escalating Middle East tensions deepen weekly slump,['Tina Teng'],2024-04-19,"['G20', 'IMF', 'Economy', 'Israel Hamas war']",https://www.euronews.com/business/2024/04/19/markets-round-up-escalating-middle-east-tensions-deepen-weekly-slump
What is the #MeTooStandUp campaign and how is it shaking up the French comedy scene?,['AP'],2024-04-19,"['Sexism', 'Comedy', 'France', '#MeToo', 'Theatre', 'Sexual harassment']",https://www.euronews.com/culture/2024/04/19/what-is-the-metoostandup-campaign-and-how-is-it-shaking-up-the-french-comedy-scene
